,internet_service_type_id,payment_type_id,contract_type_id,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,contract_type,payment_type,internet_service_type
2328,1,1,1,3329-WDIOK,Female,0,No,No,3,No,No phone service,No,Yes,No,No,Yes,Yes,Yes,50.6,155.35,Yes,Month-to-month,Electronic check,DSL
2329,2,2,1,3331-HQDTW,Female,0,No,No,34,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,109.8,3587.25,Yes,Month-to-month,Mailed check,Fiber optic
2330,1,3,1,3334-CTHOL,Female,0,No,No,1,Yes,Yes,No,No,No,No,No,No,Yes,49.95,49.95,Yes,Month-to-month,Bank transfer (automatic),DSL
2331,2,1,1,3336-JORSO,Female,1,No,No,33,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,110.45,3655.45,Yes,Month-to-month,Electronic check,Fiber optic
2332,2,1,1,3338-CVVEH,Male,0,No,No,12,Yes,Yes,No,No,No,No,Yes,Yes,No,94.55,1173.55,No,Month-to-month,Electronic check,Fiber optic
2333,2,4,2,3339-EAQNV,Male,1,Yes,No,72,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,97.25,7133.1,No,One year,Credit card (automatic),Fiber optic
2334,1,4,2,3340-QBBFM,Male,1,Yes,No,36,Yes,No,No,No,Yes,Yes,No,No,No,54.1,1992.85,No,One year,Credit card (automatic),DSL
2335,3,1,1,3345-JHUEO,Male,0,No,No,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.2,55.7,No,Month-to-month,Electronic check,None
2336,1,3,1,3345-PBBFH,Male,0,Yes,No,8,Yes,No,No,Yes,No,No,No,No,Yes,49.55,393.45,No,Month-to-month,Bank transfer (automatic),DSL
2337,1,1,1,3346-BRMIS,Female,1,Yes,No,18,No,No phone service,No,No,Yes,No,Yes,Yes,Yes,48.35,810.7,Yes,Month-to-month,Electronic check,DSL
2338,1,4,1,3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,80.1,2211.8,No,Month-to-month,Credit card (automatic),DSL
2339,2,2,1,3348-CFRNX,Female,0,Yes,No,28,Yes,No,Yes,No,No,No,Yes,Yes,Yes,92.35,2602.9,Yes,Month-to-month,Mailed check,Fiber optic
2340,2,1,2,3349-ANQNH,Female,1,No,No,59,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,99.5,5890,No,One year,Electronic check,Fiber optic
2341,1,1,1,3351-NGXYI,Female,1,No,No,16,Yes,Yes,Yes,No,No,No,No,No,Yes,54.1,889,No,Month-to-month,Electronic check,DSL
2342,2,4,2,3351-NQLDI,Female,0,Yes,Yes,67,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,94.35,6341.45,Yes,One year,Credit card (automatic),Fiber optic
2343,2,2,1,3352-ALMCK,Male,0,No,No,40,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,102.65,4108.15,No,Month-to-month,Mailed check,Fiber optic
2344,3,2,3,3352-RICWQ,Female,0,Yes,Yes,9,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,210.65,No,Two year,Mailed check,None
2345,1,3,2,3354-OADJP,Female,0,No,No,8,Yes,No,Yes,No,No,Yes,No,No,No,54.25,447.75,No,One year,Bank transfer (automatic),DSL
2346,3,2,3,3359-DSRKA,Female,0,Yes,Yes,58,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.85,1158.85,No,Two year,Mailed check,None
2347,2,1,3,3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,105.55,7405.5,No,Two year,Electronic check,Fiber optic
2348,3,2,1,3363-EWLGO,Female,0,No,No,5,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,109.6,No,Month-to-month,Mailed check,None
2349,2,1,1,3365-SAIGS,Female,0,No,No,17,Yes,No,No,Yes,No,No,Yes,No,Yes,83.55,1329.15,No,Month-to-month,Electronic check,Fiber optic
2350,2,1,1,3370-GQEAL,Male,0,Yes,Yes,30,Yes,Yes,No,No,No,No,Yes,No,No,85.45,2509.95,No,Month-to-month,Electronic check,Fiber optic
2351,2,1,1,3370-HXOPH,Female,0,No,No,3,Yes,Yes,No,No,No,No,No,No,No,76.1,257.6,No,Month-to-month,Electronic check,Fiber optic
2352,3,3,2,3372-CDXFJ,Male,0,Yes,Yes,13,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.5,343.6,No,One year,Bank transfer (automatic),None
2353,2,1,1,3372-KWFBM,Male,1,No,No,16,Yes,Yes,No,No,No,No,Yes,No,Yes,86.6,1281,Yes,Month-to-month,Electronic check,Fiber optic
2354,3,2,3,3373-DIUUN,Male,0,Yes,Yes,30,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,21.25,711.9,No,Two year,Mailed check,None
2355,3,2,1,3373-YZZYM,Male,0,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.2,19.2,No,Month-to-month,Mailed check,None
2356,2,1,1,3374-LXDEV,Female,0,No,No,13,Yes,Yes,No,Yes,Yes,Yes,No,No,No,89.4,1132.35,Yes,Month-to-month,Electronic check,Fiber optic
2357,3,2,1,3374-PZLXD,Male,0,No,No,34,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.7,675.6,No,Month-to-month,Mailed check,None
2358,2,1,3,3374-TTZTK,Male,0,Yes,No,52,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,106.3,5487,No,Two year,Electronic check,Fiber optic
2359,2,3,1,3376-BMGFE,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,Yes,70.9,273,Yes,Month-to-month,Bank transfer (automatic),Fiber optic
2360,3,1,2,3378-AJRAO,Male,0,Yes,Yes,44,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.85,1013.6,No,One year,Electronic check,None
2361,2,1,1,3384-CTMSF,Male,0,Yes,No,47,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.1,5135.15,No,Month-to-month,Electronic check,Fiber optic
2362,3,2,1,3387-PLKUI,Female,0,Yes,Yes,13,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,18.8,251.25,No,Month-to-month,Mailed check,None
2363,2,3,1,3387-VATUS,Male,0,No,No,5,Yes,Yes,No,No,No,No,Yes,Yes,Yes,94.85,462.8,Yes,Month-to-month,Bank transfer (automatic),Fiber optic
2364,3,2,3,3389-KTRXV,Female,0,Yes,Yes,23,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,23.85,625.65,No,Two year,Mailed check,None
2365,2,1,1,3389-YGYAI,Female,1,No,No,8,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,105.5,829.55,Yes,Month-to-month,Electronic check,Fiber optic
2366,1,2,1,3391-JSQEW,Male,0,Yes,No,40,Yes,No,No,Yes,No,No,No,No,Yes,50.15,2058.5,No,Month-to-month,Mailed check,DSL
2367,2,4,3,3392-EHMNK,Female,0,Yes,Yes,67,Yes,Yes,No,Yes,No,Yes,Yes,No,No,94.1,6302.8,No,Two year,Credit card (automatic),Fiber optic
2368,2,1,1,3393-FMZPV,Female,0,No,No,25,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,100.25,2387.75,Yes,Month-to-month,Electronic check,Fiber optic
2369,2,4,3,3396-DKDEL,Female,0,Yes,Yes,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,115.15,8250,No,Two year,Credit card (automatic),Fiber optic
2370,1,1,3,3397-AVTKU,Male,0,No,No,43,Yes,No,No,Yes,No,No,No,Yes,Yes,60.0,2548.55,No,Two year,Electronic check,DSL
2371,2,1,1,3398-FSHON,Female,1,No,No,12,Yes,Yes,No,Yes,No,No,Yes,No,Yes,91.3,1094.5,Yes,Month-to-month,Electronic check,Fiber optic
2372,1,4,3,3398-GCPMU,Female,1,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,89.55,6448.85,No,Two year,Credit card (automatic),DSL
2373,2,1,1,3398-ZOUAA,Male,1,Yes,No,21,Yes,No,No,No,No,No,No,No,Yes,69.1,1474.75,Yes,Month-to-month,Electronic check,Fiber optic
2374,1,4,3,3399-BMLVW,Male,0,Yes,Yes,51,Yes,No,Yes,Yes,No,Yes,No,No,No,60.5,3121.45,No,Two year,Credit card (automatic),DSL
2375,1,3,3,3400-ESFUW,Male,0,Yes,Yes,55,Yes,No,Yes,Yes,No,Yes,No,No,No,57.55,3046.4,Yes,Two year,Bank transfer (automatic),DSL
2376,1,4,2,3401-URHDA,Male,0,No,No,51,Yes,Yes,Yes,No,No,Yes,No,No,No,59.9,3043.6,No,One year,Credit card (automatic),DSL
2377,1,2,1,3402-XRIUO,Female,1,Yes,No,22,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,63.55,1381.8,No,Month-to-month,Mailed check,DSL
2378,2,1,1,3404-JNXAX,Female,0,Yes,Yes,51,Yes,Yes,No,No,No,Yes,No,No,Yes,80.75,4116.9,No,Month-to-month,Electronic check,Fiber optic
2379,2,3,3,3407-JMJQQ,Female,0,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,109.0,7661.8,No,Two year,Bank transfer (automatic),Fiber optic
2380,3,2,1,3407-QGWLG,Male,0,No,Yes,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.05,75.45,No,Month-to-month,Mailed check,None
2381,2,1,2,3410-MHHUM,Female,0,Yes,Yes,44,Yes,Yes,No,Yes,Yes,No,No,Yes,No,94.4,4295.35,No,One year,Electronic check,Fiber optic
2382,1,2,3,3410-YOQBQ,Female,0,No,No,31,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,79.2,2497.2,No,Two year,Mailed check,DSL
2383,2,3,1,3411-WLRSQ,Female,1,Yes,No,3,Yes,No,No,Yes,No,No,No,No,Yes,74.6,239.05,No,Month-to-month,Bank transfer (automatic),Fiber optic
2384,1,3,1,3413-BMNZE,Male,1,No,No,1,Yes,No,No,No,No,No,No,No,No,45.25,45.25,No,Month-to-month,Bank transfer (automatic),DSL
2385,1,3,1,3413-CSSTH,Male,0,No,No,41,Yes,Yes,No,No,Yes,No,No,No,Yes,55.7,2237.55,No,Month-to-month,Bank transfer (automatic),DSL
2386,2,3,1,3413-DHLPB,Male,0,Yes,Yes,60,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,103.75,5969.95,No,Month-to-month,Bank transfer (automatic),Fiber optic
2387,1,2,1,3415-TAILE,Female,0,Yes,Yes,2,Yes,No,No,No,No,No,Yes,Yes,No,65.7,134.35,Yes,Month-to-month,Mailed check,DSL
2388,1,2,2,3417-TSCIC,Male,0,No,No,29,No,No phone service,No,No,No,No,No,No,Yes,24.85,788.05,No,One year,Mailed check,DSL
2389,2,3,1,3419-SNJJD,Female,1,Yes,No,65,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,105.25,6786.4,Yes,Month-to-month,Bank transfer (automatic),Fiber optic
2390,2,1,1,3420-YJLQT,Female,0,No,No,2,Yes,Yes,No,Yes,No,No,No,No,No,79.55,151.75,No,Month-to-month,Electronic check,Fiber optic
2391,2,2,1,3420-ZDBMA,Male,1,No,No,5,Yes,No,No,No,No,No,No,No,Yes,71.45,371.6,No,Month-to-month,Mailed check,Fiber optic
2392,2,1,1,3422-GALYP,Male,0,No,No,2,Yes,Yes,No,Yes,No,No,No,No,Yes,79.45,145.15,No,Month-to-month,Electronic check,Fiber optic
2393,2,1,1,3422-LYEPQ,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,Yes,71.0,71,Yes,Month-to-month,Electronic check,Fiber optic
2394,1,2,2,3422-WJOYD,Male,0,Yes,No,28,Yes,No,Yes,No,No,Yes,No,No,No,54.35,1426.45,No,One year,Mailed check,DSL
2395,3,2,2,3423-HHXAO,Female,0,Yes,Yes,14,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.5,272,No,One year,Mailed check,None
2396,2,1,2,3424-NMNBO,Male,1,Yes,No,58,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,108.85,6287.25,Yes,One year,Electronic check,Fiber optic
2397,1,1,1,3426-NIYYL,Male,0,No,No,15,Yes,Yes,No,No,No,No,No,No,No,51.55,765.5,Yes,Month-to-month,Electronic check,DSL
2398,2,1,1,3427-GGZZI,Female,0,Yes,No,19,Yes,Yes,No,Yes,No,No,No,Yes,Yes,89.1,1620.8,No,Month-to-month,Electronic check,Fiber optic
2399,2,1,3,3428-MMGUB,Male,0,No,No,60,Yes,Yes,No,No,Yes,No,Yes,No,Yes,89.55,5231.2,No,Two year,Electronic check,Fiber optic
2400,2,1,1,3428-XZMAZ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,69.35,69.35,Yes,Month-to-month,Electronic check,Fiber optic
2401,1,4,3,3429-IFLEM,Female,0,No,No,71,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,77.35,5550.1,No,Two year,Credit card (automatic),DSL
2402,1,2,1,3439-GVUSX,Male,0,No,No,1,No,No phone service,No,No,No,No,No,No,No,24.4,24.4,No,Month-to-month,Mailed check,DSL
2403,2,2,1,3440-JPSCL,Female,0,No,No,6,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,99.95,547.65,Yes,Month-to-month,Mailed check,Fiber optic
2404,1,4,2,3441-CGZJH,Female,0,Yes,Yes,43,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,Yes,60.4,2640.55,No,One year,Credit card (automatic),DSL
2405,1,4,2,3442-ZHHCC,Male,0,No,No,68,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,76.9,5023,No,One year,Credit card (automatic),DSL
2406,1,1,1,3445-HXXGF,Male,1,Yes,No,58,No,No phone service,No,Yes,Yes,No,No,Yes,Yes,45.3,2651.2,Yes,Month-to-month,Electronic check,DSL
2407,1,4,1,3446-QDSZF,Female,0,No,No,4,Yes,No,No,No,No,No,Yes,No,No,55.5,227.35,No,Month-to-month,Credit card (automatic),DSL
2408,1,4,1,3450-WXOAT,Male,0,No,No,46,Yes,No,No,No,No,No,No,No,Yes,45.2,2065.15,No,Month-to-month,Credit card (automatic),DSL
2409,3,4,3,3451-VAWLI,Female,0,Yes,Yes,35,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.7,730.4,No,Two year,Credit card (automatic),None
2410,2,4,1,3452-ABWRL,Male,1,No,No,47,Yes,Yes,No,No,No,No,Yes,No,Yes,86.05,3865.6,No,Month-to-month,Credit card (automatic),Fiber optic
2411,3,3,2,3452-FLHYD,Male,0,Yes,No,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.95,495.15,No,One year,Bank transfer (automatic),None
2412,2,1,1,3452-GWUIN,Female,1,Yes,No,19,Yes,Yes,No,No,No,No,Yes,Yes,Yes,94.95,1760.25,No,Month-to-month,Electronic check,Fiber optic
2413,2,3,1,3452-SRFEG,Male,0,No,No,49,Yes,Yes,No,No,No,No,No,No,Yes,74.6,3720.35,No,Month-to-month,Bank transfer (automatic),Fiber optic
2414,2,1,1,3453-RTHJQ,Male,0,No,No,6,Yes,No,No,No,No,No,No,No,Yes,69.1,435,No,Month-to-month,Electronic check,Fiber optic
2415,3,4,3,3454-JFUBC,Male,1,No,No,68,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.0,1396,No,Two year,Credit card (automatic),None
2416,3,4,3,3457-PQBYH,Female,0,Yes,Yes,58,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.3,1160.75,No,Two year,Credit card (automatic),None
2417,3,2,3,3458-IDMFK,Male,0,No,No,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.75,499.4,No,Two year,Mailed check,None
2418,3,2,3,3460-TJBWI,Male,0,Yes,Yes,24,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.2,609.05,No,Two year,Mailed check,None
2419,2,1,1,3462-BJQQA,Female,0,No,No,6,Yes,Yes,No,Yes,No,No,Yes,No,Yes,89.75,552.65,No,Month-to-month,Electronic check,Fiber optic
2420,1,2,1,3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,69.5,1071.4,No,Month-to-month,Mailed check,DSL
2421,2,4,1,3466-RITXD,Male,0,No,No,26,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,92.4,2349.8,No,Month-to-month,Credit card (automatic),Fiber optic
2422,1,1,1,3466-WAESX,Male,0,No,Yes,16,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,69.1,1083.7,No,Month-to-month,Electronic check,DSL
2423,1,1,2,3468-DRVQJ,Female,0,Yes,Yes,10,Yes,Yes,Yes,Yes,No,No,Yes,No,No,70.3,676.15,No,One year,Electronic check,DSL
2424,1,2,1,3470-BTGQO,Male,0,No,Yes,21,Yes,No,No,No,No,No,No,No,No,45.65,985.05,No,Month-to-month,Mailed check,DSL
2425,1,4,3,3470-OBUET,Female,0,Yes,Yes,67,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,74.0,4868.4,No,Two year,Credit card (automatic),DSL
2426,1,2,1,3472-OAOOR,Male,0,Yes,Yes,19,No,No phone service,Yes,Yes,No,No,No,No,Yes,34.95,610.2,No,Month-to-month,Mailed check,DSL
2427,3,4,3,3472-QPRCH,Male,0,Yes,Yes,40,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.25,1006.9,No,Two year,Credit card (automatic),None
2428,2,1,1,3473-XIIIT,Female,0,Yes,No,16,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,100.0,1534.75,Yes,Month-to-month,Electronic check,Fiber optic
2429,1,3,3,3474-BAFSJ,Male,0,Yes,No,57,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,57.5,3265.95,No,Two year,Bank transfer (automatic),DSL
2430,2,1,1,3481-JHUZH,Male,0,Yes,No,41,Yes,Yes,No,Yes,No,No,No,No,Yes,80.25,3439,No,Month-to-month,Electronic check,Fiber optic
2431,1,2,2,3482-ABPKK,Female,0,No,No,28,Yes,No,Yes,No,No,Yes,No,No,No,54.3,1546.3,No,One year,Mailed check,DSL
2432,1,3,3,3486-HOOGQ,Female,0,Yes,Yes,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,79.7,5743.3,No,Two year,Bank transfer (automatic),DSL
2433,3,2,1,3486-KHMLI,Male,0,No,Yes,21,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.7,467.15,No,Month-to-month,Mailed check,None
2434,3,2,2,3486-NPGST,Female,0,No,No,36,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.55,620.75,No,One year,Mailed check,None
2435,1,4,2,3487-EARAT,Female,0,Yes,Yes,70,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,74.1,5222.3,No,One year,Credit card (automatic),DSL
2436,2,1,1,3488-PGMQJ,Male,1,No,No,8,Yes,No,No,Yes,No,No,No,No,Yes,74.5,606.55,Yes,Month-to-month,Electronic check,Fiber optic
2437,2,1,1,3489-HHPFY,Female,0,Yes,No,2,Yes,Yes,No,No,No,No,Yes,No,Yes,84.05,134.05,No,Month-to-month,Electronic check,Fiber optic
2438,1,4,2,3489-VSFRD,Female,0,No,No,56,Yes,No,Yes,No,Yes,Yes,No,No,Yes,60.25,3282.75,No,One year,Credit card (automatic),DSL
2439,2,1,1,3494-JCHRQ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,70.05,70.05,Yes,Month-to-month,Electronic check,Fiber optic
2440,2,1,1,3496-LFSZU,Male,0,Yes,No,4,Yes,No,No,No,No,No,No,No,No,70.5,294.2,No,Month-to-month,Electronic check,Fiber optic
2441,3,2,3,3498-LZGQZ,Male,0,Yes,Yes,63,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.15,1177.05,No,Two year,Mailed check,None
2442,1,4,3,3500-NSDOA,Male,0,Yes,Yes,68,Yes,Yes,No,Yes,No,Yes,No,Yes,No,70.8,4859.95,No,Two year,Credit card (automatic),DSL
2443,2,2,1,3500-RMZLT,Female,1,No,No,15,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,96.3,1426.75,Yes,Month-to-month,Mailed check,Fiber optic
2444,2,1,1,3503-TYDAY,Female,0,Yes,No,43,Yes,Yes,No,Yes,No,No,No,No,No,80.45,3398.9,No,Month-to-month,Electronic check,Fiber optic
2445,3,3,1,3506-LCJDC,Male,0,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,19.95,Yes,Month-to-month,Bank transfer (automatic),None
2446,3,3,2,3506-OVLKD,Male,0,No,No,35,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,26.2,954.9,No,One year,Bank transfer (automatic),None
2447,3,2,3,3507-GASNP,Male,0,No,Yes,60,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,1189.9,No,Two year,Mailed check,None
2448,2,2,3,3508-CFVZL,Female,0,No,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,111.3,7985.9,No,Two year,Mailed check,Fiber optic
2449,1,4,3,3508-VLHCZ,Female,0,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,90.55,6239.05,No,Two year,Credit card (automatic),DSL
2450,2,4,1,3509-GWQGF,Male,1,No,No,24,Yes,No,No,No,No,No,No,No,No,70.0,1732.6,No,Month-to-month,Credit card (automatic),Fiber optic
2451,2,4,2,3511-APPBJ,Male,0,No,No,23,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,99.95,2292.75,No,One year,Credit card (automatic),Fiber optic
2452,1,4,3,3511-BFTJW,Male,0,Yes,Yes,72,No,No phone service,Yes,Yes,Yes,No,No,No,No,38.5,2763,No,Two year,Credit card (automatic),DSL
2453,1,4,3,3512-IZIKN,Female,0,Yes,No,70,Yes,Yes,Yes,No,Yes,Yes,No,No,No,65.3,4759.75,Yes,Two year,Credit card (automatic),DSL
2454,2,3,3,3518-FSTWG,Male,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,109.55,7920.7,No,Two year,Bank transfer (automatic),Fiber optic
2455,1,2,1,3518-PZXZQ,Female,0,Yes,No,1,Yes,No,No,No,No,No,Yes,No,Yes,55.3,55.3,No,Month-to-month,Mailed check,DSL
2456,2,1,1,3519-ZKXGG,Female,0,Yes,No,3,Yes,Yes,No,No,No,No,No,No,Yes,75.85,256.6,Yes,Month-to-month,Electronic check,Fiber optic
2457,2,4,3,3520-FJGCV,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,112.6,8126.65,No,Two year,Credit card (automatic),Fiber optic
2458,3,3,3,3521-HTQTV,Male,0,No,No,34,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,26.1,980.35,No,Two year,Bank transfer (automatic),None
2459,1,2,1,3521-MNKLV,Male,0,No,No,24,Yes,No,No,No,Yes,No,No,No,Yes,49.7,1167.8,No,Month-to-month,Mailed check,DSL
2460,1,1,1,3521-SYVOR,Female,0,No,No,37,Yes,No,No,No,No,No,Yes,Yes,Yes,64.75,2345.2,Yes,Month-to-month,Electronic check,DSL
2461,2,3,1,3522-CDKHF,Female,0,Yes,No,32,Yes,No,Yes,No,No,No,No,No,Yes,75.5,2324.7,No,Month-to-month,Bank transfer (automatic),Fiber optic
2462,3,4,2,3523-BRGUW,Male,1,No,No,26,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.3,504.2,No,One year,Credit card (automatic),None
2463,1,3,2,3523-QRQLL,Female,0,Yes,Yes,22,Yes,No,No,Yes,No,No,Yes,Yes,Yes,69.5,1498.2,Yes,One year,Bank transfer (automatic),DSL
2464,2,3,1,3524-WQDSG,Female,0,Yes,Yes,43,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,99.3,4209.95,No,Month-to-month,Bank transfer (automatic),Fiber optic
2465,3,2,3,3525-DVKFN,Female,0,No,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.4,358.05,No,Two year,Mailed check,None
2466,1,3,1,3528-HFRIQ,Male,1,Yes,No,71,No,No phone service,No,Yes,Yes,No,Yes,Yes,Yes,52.3,3765.05,No,Month-to-month,Bank transfer (automatic),DSL
2467,3,2,1,3530-CRZSB,Female,0,No,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.65,155.9,No,Month-to-month,Mailed check,None
2468,3,2,1,3530-VWVGU,Female,0,Yes,Yes,22,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.9,400.3,No,Month-to-month,Mailed check,None
2469,1,3,3,3533-UVMOM,Male,0,Yes,No,68,Yes,No,Yes,Yes,Yes,No,No,Yes,No,70.95,4741.45,No,Two year,Bank transfer (automatic),DSL
2470,2,1,1,3536-IQCTX,Male,1,Yes,No,32,Yes,Yes,No,No,No,No,No,Yes,No,85.3,2661.1,Yes,Month-to-month,Electronic check,Fiber optic
2471,2,4,1,3537-HPKQT,Female,0,Yes,No,55,Yes,Yes,No,Yes,No,No,No,No,Yes,77.75,4266.4,No,Month-to-month,Credit card (automatic),Fiber optic
2472,1,4,1,3537-RYBHH,Female,1,Yes,No,47,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,67.45,3252,No,Month-to-month,Credit card (automatic),DSL
2473,1,1,1,3538-WZPHD,Male,0,No,No,3,No,No phone service,No,Yes,No,No,No,No,Yes,29.6,79.45,Yes,Month-to-month,Electronic check,DSL
2474,2,1,1,3540-RZJYU,Female,0,No,No,15,Yes,No,Yes,No,No,No,Yes,No,No,86.2,1270.2,Yes,Month-to-month,Electronic check,Fiber optic
2475,2,1,1,3541-ZNUHK,Female,0,Yes,Yes,55,Yes,Yes,Yes,Yes,No,No,No,No,Yes,85.1,4600.95,No,Month-to-month,Electronic check,Fiber optic
2476,1,4,3,3544-FBCAS,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,83.6,5959.3,No,Two year,Credit card (automatic),DSL
